,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,scores,compound,comp_score
71,This is our moment to imagine and build a new American economy — one where everyone gets a fair return for their wo… https://t.co/fILVpJUqpm,False,21569,,2020-07-09T22:10:00Z,True,,1281349912848809984,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,5692,False,False,,,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.3182}",0.3182,pos
72,"I do not buy for one second that the vitality of American manufacturing is a thing of the past.
 
American manufact… https://t.co/knGOlSQAtH",False,50721,,2020-07-09T20:55:00Z,True,,1281331038476619776,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,8909,False,False,,,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.3182}",0.3182,pos
73,We can't just focus on the jobs of today — we have to also focus on the jobs and industries of tomorrow. I'll make… https://t.co/a8V1FA6W5R,False,11901,,2020-07-09T20:35:00Z,True,,1281326005609615360,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,2916,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
74,"American workers can out-compete anyone, but they need a government that fights for them. I'll revitalize American… https://t.co/kMEjhQDr15",False,15726,,2020-07-09T20:30:00Z,True,,1281324747461197825,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,3758,False,False,,,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.5499}",-0.5499,neg
75,"When we spend taxpayer money, we should use it to buy American products &amp; support American jobs.

But under Trump,… https://t.co/Y93MBsAIVo",False,14328,,2020-07-09T20:25:00Z,True,,1281323488846860288,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,4002,False,False,,,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4019}",0.4019,pos
76,"I'm in Dunmore, Pennsylvania, to discuss my plan to create jobs, raise wages, and help America build back better. T… https://t.co/D45X5pbRTQ",False,19976,,2020-07-09T19:02:47Z,True,,1281302797535727617,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",JoeBiden,4649,False,False,,,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.7717}",0.7717,pos
77,We're in the middle of an economic crisis. But it's not enough to just turn things around — we have to build back b… https://t.co/SWLhxsNBfa,False,14633,,2020-07-09T15:45:00Z,True,,1281253024808271878,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,3942,False,False,,,"{'neg': 0.151, 'neu': 0.849, 'pos': 0.0, 'compound': -0.6249}",-0.6249,neg
78,The future must be made in America — by all of America. Here's how we'll do it: https://t.co/lPgZPE7d0G https://t.co/KERhYFcXAY,False,22869,,2020-07-09T15:15:00Z,False,,1281245474909913088,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,8154,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
79,As I was saying. https://t.co/NwOKjL0Zhj,False,226596,,2020-07-09T14:23:28Z,False,,1281232505362952193,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,51702,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
80,Four years of Betsy DeVos is more than enough. We need a Secretary of Education who is actually a public school educator.,False,392135,,2020-07-09T00:25:00Z,False,,1281021498933690368,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,62644,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
81,"I commend the Task Forces for their service and for helping build a bold, transformative platform for our party and… https://t.co/32FnM1UKgg",False,24614,,2020-07-08T23:23:05Z,True,,1281005917224435722,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,5479,False,False,,,"{'neg': 0.0, 'neu': 0.591, 'pos': 0.409, 'compound': 0.8555}",0.8555,pos
82,Increased testing isn’t the reason for the surge in coronavirus cases — Donald Trump's failed leadership is. https://t.co/j7vKxnlaj4,False,51822,,2020-07-08T22:55:00Z,False,,1280998849730039810,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,12814,False,False,,,"{'neg': 0.162, 'neu': 0.735, 'pos': 0.103, 'compound': -0.296}",-0.296,neg
83,"Trump launched his 2016 campaign by calling Mexicans rapists.

He's spread racism against our Latino community ever… https://t.co/Ku4HUCMyBQ",False,100848,,2020-07-08T21:18:00Z,True,,1280974438993997829,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,21134,False,False,,,"{'neg': 0.337, 'neu': 0.602, 'pos': 0.06, 'compound': -0.836}",-0.836,neg
84,Let me be clear: No one should be forced out of their home in the middle of a pandemic because they can’t pay rent. https://t.co/0NJ9ao7HON,False,27091,,2020-07-08T19:44:00Z,False,,1280950782909538304,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,6663,False,False,,,"{'neg': 0.226, 'neu': 0.685, 'pos': 0.089, 'compound': -0.4588}",-0.4588,neg
85,"When there were 15 cases, the President said it wouldn't spread any farther. 

We just hit our 3 millionth case.

W… https://t.co/z7K6TWItef",False,86237,,2020-07-08T17:56:00Z,True,,1280923603744296962,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,21108,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
86,".@AdyBarkan — The courage you show every day is an inspiration to so many, and I'm grateful to have you by my side… https://t.co/x2i9QrfmM4",False,29706,,2020-07-08T15:33:02Z,True,,1280887625147191296,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,7083,False,False,,,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.8625}",0.8625,pos
87,This is a national disgrace. We have to ensure these communities get the care they need immediately — and then tack… https://t.co/DuOslRDrCd,False,32400,,2020-07-08T01:00:00Z,True,,1280667921916854273,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,7394,False,False,,,"{'neg': 0.123, 'neu': 0.654, 'pos': 0.223, 'compound': 0.3818}",0.3818,pos
88,The most sacred obligation of our government is to keep our troops safe when we send them into battle — and to care… https://t.co/3cU51SLuCF,False,54725,,2020-07-07T23:55:00Z,True,,1280651561518002177,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,15690,False,False,,,"{'neg': 0.098, 'neu': 0.792, 'pos': 0.109, 'compound': 0.0772}",0.0772,pos
89,"Across the world, people come to this country with unrelenting optimism and determination toward the future. They s… https://t.co/EWeHExpUAB",False,27668,,2020-07-07T21:50:49Z,True,,1280620310539231237,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,6846,False,False,,,"{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.7351}",0.7351,pos
90,"Americans are safer when America is engaged in strengthening global health. On my first day as President, I will re… https://t.co/qNgyOKHOlE",False,108472,,2020-07-07T20:44:53Z,True,,1280603719831359489,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,20665,False,False,,,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.8271}",0.8271,pos
91,We've seen what happens when the federal government fails to secure sufficient supplies of critical products like P… https://t.co/uOPSwFLmj4,False,14694,,2020-07-07T19:30:00Z,True,,1280584871841165312,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,4008,False,False,,,"{'neg': 0.204, 'neu': 0.6, 'pos': 0.196, 'compound': -0.0516}",-0.0516,neg
92,Donald Trump needs to do his job.,False,167241,,2020-07-07T18:45:00Z,False,,1280573547644141569,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,19068,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
93,Character belongs in the White House. https://t.co/Bz1syMprhJ,False,44295,,2020-07-07T17:22:00Z,False,,1280552659565469697,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,10350,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
94,"To beat COVID-19, we need a coordinated national response from the federal government — but Donald Trump refuses to… https://t.co/wcErdMgLoq",False,25650,,2020-07-07T15:33:00Z,True,,1280525229106708483,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,6716,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
95,"There’s enormous opportunity once we defeat Donald Trump. We are going to build our health care system, our economy… https://t.co/N0U0B8sRnu",False,130500,,2020-07-07T01:00:00Z,True,,1280305532843298816,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,19774,False,False,,,"{'neg': 0.115, 'neu': 0.654, 'pos': 0.231, 'compound': 0.4588}",0.4588,pos
96,We can’t afford four more years of Donald Trump. https://t.co/12yF31aLSz,False,56075,,2020-07-06T15:16:00Z,False,,1280158562891599873,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,16391,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
97,"We're going to beat Donald Trump. And when we do, we won't just rebuild this nation — we'll transform it.",False,261313,,2020-07-06T00:00:00Z,False,,1279928045093228545,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,36840,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
98,"There are so many unsung heroes in our communities, especially in times of crisis. We owe Alassane and countless ot… https://t.co/tncOYiF4bd",False,18809,,2020-07-05T22:00:00Z,True,,1279897844837683203,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,5442,False,False,,,"{'neg': 0.154, 'neu': 0.713, 'pos': 0.134, 'compound': -0.1372}",-0.1372,neg
99,"On this Venezuelan Independence Day, my thoughts are with Venezuelans who continue to work tirelessly for the cause… https://t.co/WFlKQYRvP6",False,32484,,2020-07-05T21:10:54Z,True,,1279885489554755594,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,5954,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
100,"COVID-19 is surging across the nation, and this president is doubling down on his efforts to rip health insurance a… https://t.co/ssarLHeB6e",False,91791,,2020-07-05T20:00:00Z,True,,1279867648218664960,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,19285,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
101,Donald Trump wants to declare this health crisis over and unemployment solved so that he can get back to his campai… https://t.co/Q9dhpsJTBz,False,97024,,2020-07-05T18:00:00Z,True,,1279837447732396033,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,19001,False,False,,,"{'neg': 0.249, 'neu': 0.676, 'pos': 0.075, 'compound': -0.7096}",-0.7096,neg
102,"The hard truth is that it didn’t have to be this bad, but Donald Trump ignored the warnings and refused to take act… https://t.co/CEDvxXcpPL",False,52821,,2020-07-05T16:02:00Z,True,,1279807751426674688,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,13781,False,False,,,"{'neg': 0.385, 'neu': 0.563, 'pos': 0.052, 'compound': -0.8645}",-0.8645,neg
103,I’ve carried the middle class values that my parents instilled in me my entire life — and they’re the values I’ll b… https://t.co/RJVXfQPvkN,False,50605,,2020-07-05T14:50:00Z,True,,1279789631853101058,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,12136,False,False,,,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.6597}",0.6597,pos
104,"Make no mistake, our best days still lie ahead. If we come together as one America, there’s not a single thing we cannot do.",False,119922,,2020-07-05T00:00:00Z,False,,1279565656120229889,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,17378,False,False,,,"{'neg': 0.16, 'neu': 0.694, 'pos': 0.146, 'compound': 0.1531}",0.1531,pos
105,The health care workers on the frontlines of this fight are some of the greatest heroes our nation has ever seen. https://t.co/Ry6TvJcbuU,False,27057,,2020-07-04T22:00:00Z,False,,1279535459924946947,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,7387,False,False,,,"{'neg': 0.095, 'neu': 0.568, 'pos': 0.338, 'compound': 0.8271}",0.8271,pos
106,"America was founded on the promise of equality, liberty, and justice for all — and it's long past time we lived up to it.",False,95642,,2020-07-04T20:00:00Z,False,,1279505259854008320,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,15998,False,False,,,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.8442}",0.8442,pos
107,American history isn’t a fairytale. The battle for the soul of this nation has been a constant push-and-pull for mo… https://t.co/5FWCt9gt4t,False,64368,,2020-07-04T18:00:00Z,True,,1279475061796167681,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,11760,False,False,,,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.3818}",-0.3818,neg
108,"This Fourth of July, one of the most patriotic things you can do is wear a mask.",False,265788,,2020-07-04T16:00:00Z,False,,1279444860957626370,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,36711,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
109,Our nation was founded on a simple idea: We're all created equal. We've never lived up to it — but we've never stop… https://t.co/0uLx0lyd7F,False,124442,,2020-07-04T14:00:01Z,True,,1279414665542381568,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,37030,False,False,,,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.128}",0.128,pos
110,"“If you put the wrong person in office, you'll see things that you would not have believed are possible."" https://t.co/8gDSbOJbeS",False,111369,,2020-07-03T23:34:32Z,False,,1279196860847095809,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,38176,False,False,,,"{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.4767}",-0.4767,neg
111,"It didn't have to be this bad. But month after month, as other leaders in other countries took the necessary steps… https://t.co/djcyG95g63",False,33860,,2020-07-03T23:15:00Z,True,,1279191943747194881,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,8517,False,False,,,"{'neg': 0.164, 'neu': 0.836, 'pos': 0.0, 'compound': -0.628}",-0.628,neg
112,"It’s abundantly clear that this virus isn’t going to just “fade away,” Mr. President. It’s time for you to step up,… https://t.co/js7BmAkQrI",False,31722,,2020-07-03T20:45:00Z,True,,1279154194709016576,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,6994,False,False,,,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.3818}",0.3818,pos
113,"Now more than ever, we need a president who will choose science over fiction.",False,189066,,2020-07-03T19:15:00Z,False,,1279131545521885184,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,26624,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
114,Donald Trump styled himself as a wartime president. But now it seems this president has surrendered. He has waved t… https://t.co/PWzBgnJ4Xl,False,37527,,2020-07-03T18:05:00Z,True,,1279113929717768193,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,8746,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
115,"We are five months into this crisis, and our health care workers still don't have the masks and protective equipmen… https://t.co/hrr7UbjGE2",False,114387,,2020-07-03T15:15:00Z,True,,1279071147875860481,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,24572,False,False,,,"{'neg': 0.18, 'neu': 0.702, 'pos': 0.118, 'compound': -0.397}",-0.397,neg
116,"Donald Trump has called himself a ""cheerleader"" for the nation. But we don't need a cheerleader — we need a Preside… https://t.co/JG9UGp7EoV",False,131773,,2020-07-03T01:00:00Z,True,,1278855980902572034,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,22680,False,False,,,"{'neg': 0.089, 'neu': 0.911, 'pos': 0.0, 'compound': -0.1695}",-0.1695,neg
